variable,x,y
Built2009,-1.0,0.6998974919319153
Built2009,-0.988,0.6998974919319153
Built2009,-0.976,0.6998974919319153
Built2009,-0.964,0.6998974919319153
Built2009,-0.952,0.6998974919319153
Built2009,-0.94,0.6998974919319153
Built2009,-0.928,0.6998974919319153
Built2009,-0.916,0.6998974919319153
Built2009,-0.904,0.6998974919319153
Built2009,-0.892,0.6998974919319153
Built2009,-0.88,0.6998974919319153
Built2009,-0.868,0.6998974919319153
Built2009,-0.856,0.6998974919319153
Built2009,-0.844,0.6998974919319153
Built2009,-0.832,0.6998974919319153
Built2009,-0.8200000000000001,0.6998974919319153
Built2009,-0.808,0.6998974919319153
Built2009,-0.796,0.6998974919319153
Built2009,-0.784,0.6998974919319153
Built2009,-0.772,0.6998974919319153
Built2009,-0.76,0.6998974919319153
Built2009,-0.748,0.6998974919319153
Built2009,-0.736,0.6998974919319153
Built2009,-0.724,0.6998974919319153
Built2009,-0.712,0.6998974919319153
Built2009,-0.7,0.6998974919319153
Built2009,-0.688,0.6998974919319153
Built2009,-0.6759999999999999,0.6998974919319153
Built2009,-0.6639999999999999,0.6998974919319153
Built2009,-0.652,0.6998974919319153
Built2009,-0.64,0.6998974919319153
Built2009,-0.628,0.6998974919319153
Built2009,-0.616,0.6998974919319153
Built2009,-0.604,0.6998974919319153
Built2009,-0.5920000000000001,0.6998974919319153
Built2009,-0.5800000000000001,0.6998974919319153
Built2009,-0.5680000000000001,0.6998974919319153
Built2009,-0.556,0.6998974919319153
Built2009,-0.544,0.6998974919319153
Built2009,-0.532,0.6998974919319153
Built2009,-0.52,0.6998974919319153
Built2009,-0.508,0.6998974919319153
Built2009,-0.496,0.6998974919319153
Built2009,-0.484,0.6998974919319153
Built2009,-0.472,0.6998974919319153
Built2009,-0.45999999999999996,0.6998974919319153
Built2009,-0.44799999999999995,0.6998974919319153
Built2009,-0.43600000000000005,0.6998974919319153
Built2009,-0.42400000000000004,0.6998974919319153
Built2009,-0.41200000000000003,0.6998974919319153
Built2009,-0.4,0.6998974919319153
Built2009,-0.388,0.6998974919319153
Built2009,-0.376,0.6998974919319153
Built2009,-0.364,0.6998974919319153
Built2009,-0.352,0.6998974919319153
Built2009,-0.33999999999999997,0.6998974919319153
Built2009,-0.32799999999999996,0.6998974919319153
Built2009,-0.31599999999999995,0.6998974919319153
Built2009,-0.30400000000000005,0.6998974919319153
