variable,x,y
Built2009,-1.0,0.6978039145469666
Built2009,-0.976,0.6978039145469666
Built2009,-0.952,0.6978039145469666
Built2009,-0.928,0.6978039145469666
Built2009,-0.904,0.6978039145469666
Built2009,-0.88,0.6978039145469666
Built2009,-0.856,0.6978039145469666
Built2009,-0.832,0.6978039145469666
Built2009,-0.808,0.6978039145469666
Built2009,-0.784,0.6978039145469666
Built2009,-0.76,0.6978039145469666
Built2009,-0.736,0.6978039145469666
Built2009,-0.712,0.6978039145469666
Built2009,-0.688,0.6978039145469666
Built2009,-0.6639999999999999,0.6978039145469666
Built2009,-0.64,0.6978039145469666
Built2009,-0.616,0.6978039145469666
Built2009,-0.5920000000000001,0.6978039145469666
Built2009,-0.5680000000000001,0.6978039145469666
Built2009,-0.544,0.6978039145469666
Built2009,-0.52,0.6978039145469666
Built2009,-0.496,0.6978039145469666
Built2009,-0.472,0.6978039145469666
Built2009,-0.44799999999999995,0.6978039145469666
Built2009,-0.42400000000000004,0.6978039145469666
Built2009,-0.4,0.6978039145469666
Built2009,-0.376,0.6978039145469666
Built2009,-0.352,0.6978039145469666
Built2009,-0.32799999999999996,0.6978039145469666
Built2009,-0.30400000000000005,0.6978039145469666
Built2009,-0.28,0.6978039145469666
Built2009,-0.256,0.6978039145469666
Built2009,-0.23199999999999998,0.6978039145469666
Built2009,-0.20799999999999996,0.6978039145469666
Built2009,-0.18400000000000005,0.6978039145469666
Built2009,-0.16000000000000003,0.6978039145469666
Built2009,-0.136,0.6978039145469666
Built2009,-0.11199999999999999,0.6978039145469666
Built2009,-0.08799999999999997,0.6978039145469666
Built2009,-0.06399999999999995,0.6978039145469666
Built2009,-0.040000000000000036,0.6978039145469666
Built2009,-0.016000000000000014,0.6978039145469666
Built2009,0.008000000000000007,0.697807252407074
Built2009,0.03200000000000003,0.6978172659873962
Built2009,0.05600000000000005,0.6978273391723633
Built2009,0.08000000000000007,0.6978374123573303
Built2009,0.10400000000000009,0.6978474259376526
Built2009,0.1279999999999999,0.6978574991226196
Built2009,0.1519999999999999,0.6978675723075867
Built2009,0.17599999999999993,0.6978775858879089
Built2009,0.19999999999999996,0.697887659072876
Built2009,0.22399999999999998,0.697897732257843
Built2009,0.248,0.6979077458381653
Built2009,0.272,0.6979178190231323
Built2009,0.29600000000000004,0.6979278326034546
Built2009,0.32000000000000006,0.6979379057884216
Built2009,0.3440000000000001,0.6979479789733887
Built2009,0.3680000000000001,0.6979579925537109
Built2009,0.3919999999999999,0.697968065738678
Built2009,0.4159999999999999,0.697978138923645
Built2009,0.43999999999999995,0.6979881525039673
Built2009,0.46399999999999997,0.6979982256889343
Built2009,0.488,0.6980082392692566
Built2009,0.512,0.6980183124542236
Built2009,0.536,0.6980283856391907
Built2009,0.56,0.6980383992195129
Built2009,0.5840000000000001,0.69804847240448
Built2009,0.6080000000000001,0.6980584859848022
Built2009,0.6319999999999999,0.6980685591697693
Built2009,0.6559999999999999,0.6980785727500916
Built2009,0.6799999999999999,0.6980886459350586
Built2009,0.704,0.6980987191200256
Built2009,0.728,0.6981087327003479
Built2009,0.752,0.6981188058853149
Built2009,0.776,0.6981288194656372
Built2009,0.8,0.6981388926506042
Built2009,0.8240000000000001,0.6981489062309265
Built2009,0.8480000000000001,0.6981589794158936
Built2009,0.8720000000000001,0.6981689929962158
Built2009,0.8959999999999999,0.6981790661811829
Built2009,0.9199999999999999,0.6981891393661499
Built2009,0.944,0.6981991529464722
Built2009,0.968,0.6982092261314392
Built2009,0.992,0.6982192397117615
Built2009,1.016,0.6982293128967285
Built2009,1.04,0.6982393264770508
Built2009,1.064,0.6982493996620178
Built2009,1.088,0.6982594132423401
Built2009,1.112,0.6982694864273071
Built2009,1.1360000000000001,0.6982795000076294
Built2009,1.1600000000000001,0.6982895731925964
Built2009,1.1840000000000002,0.6982995867729187
Built2009,1.2080000000000002,0.6983096599578857
Built2009,1.2320000000000002,0.698319673538208
Built2009,1.2559999999999998,0.698329746723175
Built2009,1.2799999999999998,0.6983397603034973
Built2009,1.3039999999999998,0.6983498334884644
Built2009,1.3279999999999998,0.6983598470687866
Built2009,1.3519999999999999,0.6983699202537537
Built2009,1.376,0.6983799338340759
Built2009,1.4,0.698390007019043
Built2009,1.424,0.6984000205993652
Built2009,1.448,0.6984100937843323
Built2009,1.472,0.6984201073646545
Built2009,1.496,0.6984301805496216
Built2009,1.52,0.6984401941299438
Built2009,1.544,0.6984502673149109
Built2009,1.568,0.6984602808952332
Built2009,1.592,0.6984702944755554
Built2009,1.616,0.6984803676605225
Built2009,1.6400000000000001,0.6984903812408447
Built2009,1.6640000000000001,0.6985004544258118
Built2009,1.6880000000000002,0.698510468006134
Built2009,1.7120000000000002,0.6985205411911011
Built2009,1.7360000000000002,0.6985305547714233
Built2009,1.7599999999999998,0.6985406279563904
Built2009,1.7839999999999998,0.6985506415367126
Built2009,1.8079999999999998,0.6985606551170349
Built2009,1.8319999999999999,0.698570728302002
Built2009,1.8559999999999999,0.6985807418823242
Built2009,1.88,0.6985908150672913
Built2009,1.904,0.6986008286476135
Built2009,1.928,0.6986108422279358
Built2009,1.952,0.6986209154129028
Built2009,1.976,0.6986309289932251
Built2009,2.0,0.6986410021781921
Built2009,2.024,0.6986510157585144
Built2009,2.048,0.6986610293388367
Built2009,2.072,0.6986711025238037
Built2009,2.096,0.698681116104126
Built2009,2.12,0.698691189289093
Built2009,2.144,0.6987012028694153
Built2009,2.168,0.6987112164497375
Built2009,2.192,0.6987212896347046
Built2009,2.216,0.6987313032150269
Built2009,2.24,0.6987413167953491
Built2009,2.264,0.6987513899803162
Built2009,2.288,0.6987614035606384
Built2009,2.312,0.6987714767456055
Built2009,2.336,0.6987814903259277
Built2009,2.36,0.69879150390625
Built2009,2.384,0.698801577091217
Built2009,2.408,0.6988115906715393
Built2009,2.432,0.6988216042518616
Built2009,2.456,0.6988316774368286
Built2009,2.48,0.6988416910171509
Built2009,2.504,0.6988517045974731
Built2009,2.528,0.6988617777824402
Built2009,2.552,0.6988717913627625
Built2009,2.576,0.6988818049430847
Built2009,2.6,0.6988918781280518
Built2009,2.624,0.698901891708374
Built2009,2.648,0.6989119052886963
Built2009,2.672,0.6989219784736633
Built2009,2.696,0.6989319920539856
Built2009,2.72,0.6989420056343079
Built2009,2.744,0.6989520192146301
Built2009,2.768,0.6989620923995972
Built2009,2.792,0.6989721059799194
Built2009,2.816,0.6989821195602417
Built2009,2.84,0.6989921927452087
Built2009,2.864,0.699002206325531
Built2009,2.888,0.6990122199058533
Built2009,2.912,0.6990222334861755
Built2009,2.936,0.6990323066711426
Built2009,2.96,0.6990423202514648
Built2009,2.984,0.6990523338317871
Built2009,3.008,0.6990624070167542
Built2009,3.032,0.6990724205970764
Built2009,3.056,0.6990824341773987
Built2009,3.08,0.699092447757721
Built2009,3.104,0.699102520942688
Built2009,3.128,0.6991125345230103
Built2009,3.152,0.6991225481033325
Built2009,3.176,0.6991325616836548
Built2009,3.2,0.6991426348686218
Built2009,3.224,0.6991526484489441
Built2009,3.248,0.6991626620292664
Built2009,3.2720000000000002,0.6991726756095886
Built2009,3.2960000000000003,0.6991826891899109
Built2009,3.3200000000000003,0.6991927623748779
Built2009,3.3440000000000003,0.6992027759552002
Built2009,3.3680000000000003,0.6992127895355225
Built2009,3.3920000000000003,0.6992228031158447
Built2009,3.4160000000000004,0.6992328763008118
Built2009,3.4400000000000004,0.699242889881134
Built2009,3.4640000000000004,0.6992529034614563
Built2009,3.4880000000000004,0.6992629170417786
Built2009,3.5119999999999996,0.6992729306221008
Built2009,3.5359999999999996,0.6992830038070679
Built2009,3.5599999999999996,0.6992930173873901
Built2009,3.5839999999999996,0.6993030309677124
Built2009,3.6079999999999997,0.6993130445480347
Built2009,3.6319999999999997,0.6993230581283569
Built2009,3.6559999999999997,0.6993330717086792
Built2009,3.6799999999999997,0.6993431448936462
Built2009,3.7039999999999997,0.6993531584739685
Built2009,3.7279999999999998,0.6993631720542908
Built2009,3.752,0.699373185634613
Built2009,3.776,0.6993831992149353
Built2009,3.8,0.6993932127952576
Built2009,3.824,0.6994032859802246
Built2009,3.848,0.6994132995605469
Built2009,3.872,0.6994233131408691
Built2009,3.896,0.6994333267211914
Built2009,3.92,0.6994433403015137
Built2009,3.944,0.6994533538818359
Built2009,3.968,0.6994633674621582
Built2009,3.992,0.6994734406471252
Built2009,4.016,0.6994834542274475
Built2009,4.04,0.6994934678077698
Built2009,4.064,0.699503481388092
Built2009,4.088,0.6995134949684143
Built2009,4.112,0.6995235085487366
Built2009,4.136,0.6995335221290588
Built2009,4.16,0.6995435357093811
Built2009,4.184,0.6995536088943481
Built2009,4.208,0.6995636224746704
Built2009,4.232,0.6995736360549927
Built2009,4.256,0.6995836496353149
Built2009,4.28,0.6995936632156372
Built2009,4.304,0.6996036767959595
Built2009,4.328,0.6996136903762817
Built2009,4.352,0.699623703956604
Built2009,4.376,0.6996337175369263
Built2009,4.4,0.6996437311172485
Built2009,4.424,0.6996537446975708
Built2009,4.448,0.6996638178825378
Built2009,4.472,0.6996738314628601
Built2009,4.496,0.6996838450431824
Built2009,4.52,0.6996938586235046
Built2009,4.544,0.6997038722038269
Built2009,4.568,0.6997138857841492
Built2009,4.592,0.6997238993644714
Built2009,4.616,0.6997339129447937
Built2009,4.64,0.699743926525116
Built2009,4.664,0.6997539401054382
Built2009,4.688,0.6997639536857605
Built2009,4.712,0.6997739672660828
Built2009,4.736,0.699783980846405
Built2009,4.76,0.6997939944267273
Built2009,4.784,0.6998040080070496
Built2009,4.808,0.6998140215873718
Built2009,4.832,0.6998240351676941
Built2009,4.856,0.6998340487480164
Built2009,4.88,0.6998440623283386
Built2009,4.904,0.6998540759086609
Built2009,4.928,0.6998640894889832
Built2009,4.952,0.6998741030693054
Built2009,4.976,0.6998841166496277
Built2009,5.0,0.69989413022995
Built2009,5.024,0.6999041438102722
Built2009,5.048,0.6999141573905945
Built2009,5.072,0.6999241709709167
Built2009,5.096,0.699934184551239
